StyleID;text;rating
8623725;Leuder kam falscher Artikel...;1
8623725;Leider kam falscher Artikel...;1
655046;schon zum 2.Mal bestellt, sitzen wie angegossen, fŸhlen sich gut an, engen auch nix ein und halten beim Sport trotzdem alles fest :-) supi ***;5
8623725;Leider zu eng und zu kurz geht daher zurŸck sonst sehr schšn. ;3
8623725;Leider nicht mein Geschmack...Anders als im Katalog abgebildet;1
655046;Schšner BH, aber fŸr Sport wenig geeignet. Als normaler BH gut. Ich habe schon eine Weite grš§er bestellt,  aber gerade so passend. Enger dŸrfte er nicht sein.;4
515928;super schšner Slip, sehr angenehm zum tragen passt in der gekauften Grš§e super;5
655046;gute Passform , werde noch einen in wei§ bestellen;4
434886;passt prima;5
9743730;Sehr schšne Vorange. ;4
8623725;Klasse ;5
709229;Sehr schšnes lockeres Kleid.  Super angenehm zu tragen.  Ist super zu tragen, ;5
515928;Den Slip habe ich passend zum BH gekauft und bin sehr zufrieden damit.;5
515928;Slip entsprach meinen Erwartungen. Passt sehr gut bei Grš§e 40.;5
553018;Etwas steife Sohle aber alles in allem fŸr den Preis zu empfehlen! Gehen aber trzd zurŸck, da die Farbe fŸr mich persšnlich doch nichts ist.;4
434886;Artikel genau so gut wie die VorgŠnger;4
515928;Slip sitzt gut, Material ist angenehm auf der Haut, hŸbsche AusfŸhrung;5
654563;Ansich ein schšner Artikel , nur leider zu klein , daher zurŸck;3
655046;tolle Sitzform ,  tolles Material ,  super vernŠht so das nichts kratzt . FŸr den preis top . ;4
515928;bin zufrieden mit QualitŠt, Farbe, etc.!;5
709229;"War erst skeptisch wegen der LŠnge aber mit Leggins perfekt fŸr den Sommer. Stoff fŠllt sehr schšn und wirkt hochwertiger als erwartet. Kaschiert wunderbar ein Weihnachts - BŠuchlein ;) Absolute Empfehlung ";5
654563;Sehr gute BHs owohl die letzten sehr schnell die BŸgel rausgestochen haben. Trotzalledem sind gut zu tragen angenehm fŸr den ganzen Tag;5
654563;schšner Schnitt, sitzen gut;5
655046;bequemer leichter Sport BH aus weichem T-Shirt Šhnlichem Material, fŸr normalen Sport ok, Zum Joggen wŸrde ich bei gro§en BrŸsten eine stŠrkere Variante empfehlen. Wie sich das Material bei/ nach Schwitzen verhŠlt, bzw. nach hŠufigem Waschen kann ich noch nicht sagen..., Brust wird jedoch nicht seitlich gequetscht aber gestŸtzt.;4
709229;Farbe, QualitŠt, Material und Preis-/LeistungsverhŠltnis sind alle sehr o.k. FŸr mich ein tolles Hauskleid in einem schšnen klaren Schwarz.;5
655046;Preis Leistung stimmt;4
9743730;Super weiches dickes Material ,bin sehr zufrieden ;5
434886;Gute QualitŠt und Verarbeitung fŸr einen gŸnstigen Preis;5
654563;schšne BH..... Passform ist  in Gr. 95D in Ordnung....Preis und Material stimmt auch.....alles super;4
9743730;Stoff von guter QualitŠt.;5
515928;Super Material sehr gute Passform sieht sehr schšn aus durch Spitze;5
515928;Wie immer top. Preis-LeistungsverhŠltnis gut. Wieder in mehreren Farben bestellt.;5
655046;Material,QualitŠt, Preis alles sehr gut ;5
655046;Macht keine schšne Form. mŸsste als Sport-bh die Brust stabiler halten;3
515928;Ich habe diese Kombi aus Slip und BH schon in einigen Farben und bin begeistert, dehnt sich gut, sitzt perfekt auch bei grš§erer Oberweite, Farben immer wieder schšn, Preis-Leistung stimmt absolut;5
8623725; sehr gut;5
655046;Bin sehr zufrieden                                                                                                                               Nur mit der Lieferung von Hermes nicht;5
654563;Passt wie immmer;5
553018;Diesen Artikel habe ich in verschiedenen Grš§en fŸr eine Tanzgruppe gekauft und denke,dass er sich dafŸr gut eignet.Material ist schšn weich,Grš§en passen gut.FŸr den Preis ein optimaler Schuh.;5
655046;Material super beim tragen;4
515928;Angenehm zu tragen schšne spitzte toller Sitz . ;5
434886;Hose zu eng.Leider zurŸck.;3
655046;Material und Sitz super ;5
9743730;Sehr schšne VorhŠnge, genau wie beschrieben. Tolle QualitŠt;5
709229;Angenehm Ÿberrascht. GefŠllt mir sehr gut.;5
1709054;Diese Shirts haben mir besonders durch den hohen Wert an Bequemlichkeit am meisten gefallen! Ein 5er-Pack in dieser QualitŠt ist vom PreisverhŠltnis mehr als gŸnstig! Farben sind auch hier sehr schšn und originalgetreu wie in der Abbildung! ;5
8623725;...sitzt an der Brust und am Bauch gut. Leider sind die Beinausschnitte etwas zu gro§.Beim Bewegen ist es gerade am Po zu locker. Zum Sonnenbaden ist es aber ok.;2
655046;Material fŸllt sich gut an. Die querlaufende Naht stšrt mich. Leider ist das Kšrbchen zu gro§ und zurŸck gesendet.;4
515928;Sehr angenehm zu tragen,es ist weich auf der Haut und man schwitzt nicht .Habe ich schon einmal bestellt,in einer anderen Farbe.;5
655046;"hatte gleichen BH vor Jahren schon einmal; nun sind Cups geteilt, was sich nicht mehr so angenehm anfŸhlt. Au§erdem drŸckt die Form nun den Busen eher von oben platt, statt von der Seite her zu stabilisieren. Kann bei Tennis/Badminton etc. eher hinderlich sein. Schade!";2
1709054;Super Material und sehr locker sitzend so wie von mir gewollt;5
8623725;gute Pa§form, guter Sitz, Material: normal;4
654563;Sehr angenehmes Material, gut zu tragen, gute Passform;5
553018;super bequem;5
1709054;Bequem;4
553018;Leider hat der Schuh und im besonderen das Material nicht Ÿberzeugt. In den Schuhen hatte meine Tochter keinen richtigen halt, leider.;2
654563;Leider waren die Kšrbchen zu elastisch, hatte keine schšnen Busen in dem BH, deshalb zurŸck geschickt. ;1
709229;Passt genau;5
8623725;Ein schšner Badeanzug mit einer guten Passform und einer herrlichen Farbe. Endlich mal kein Schwarz. Macht eine gute Figur und lŠsst gro§e BrŸste kleiner erscheinen durch den Wickelschnitt.;5
655046;alles o.k. Habe den BH jedoch in zwei Farben zur Auswahl bestellt. Habe mich fŸr schwarz entschieden. Daher geht dieser zurŸck.;4
709229;Wunderbar!! Material und Farbe!!;5
709229;das ist mein zweites Kleid im Garten einfach super;5
655046;Trotz gleicher Unterbrustweite habe ich bei verschiedenen Kšrbchengrš§en (Cup fŠllt gro§ aus) zwei unterschiedliche LŠngen erhalten. Bei Bon Prix fŠllt die Unterbrustweite sehr eng aus, z. B. Gr. 100 hat nur 85 cm! Das rosa ist allerdings mehr pink/orange. Aber sehr angenehm im Tragen!;4
655046;Form und Farbe ist super;5
434886;Ist schon die 2 !Auch diesmal zufrieden !;4
8623725;Wirklich schšn und passt wie angegossen ;5
654563;Kšrbchen sind viel zu klein.;1
434886;Die hose war fŸr mich viel zu gross ... ansonsten gute qualitŠt ;4
8623725;Bei den Artikel passt einfach alles und sieht super aus;4
9743730;Superschšne VorhŠnge genau wie ich es wollte.  Farbe und QualitŠt sind Top. Nicht zu dick und nicht zu dŸnn. Auf jeden Fall Blickdicht.  Super gerne wieder. ;5
709229;viel zu kurz. Material ganz ok ;2
654563;Sehr angenehm zu tragen. Schšne Form.;5
8623725;Figurschmeichler;5
8623725;Der Badeanzug sitzt gut und ist bequem, zudem sieht er auch noch ganz toll aus. ;5
8623725;Wurde ein falscher Badeanzug geliefert ;1
515928;Passt einfach hervorragend. Da das Hšschen sehr weich ist , lŠsst es sich auch gut von MŠnnern tragen . Sieht einfach nur gut aus, wenn ich die Anzughose ausziehe und das Hšschen erscheint . Meine Frau ist richtig begeistert .;5
655046;angenehm zu tragen auch beim Sport;5
8623725;Gutes Material und gute Verarbeitung sitzt perfekt ;5
8623725;Badeanzug passt und ist in Farbe und Aussehen genauso ,wie beschrieben.  Bin zufrieden.;5
1709054;Material und Farben sind top, aber die Passform ist diesmal nichts.;3
8623725;Leider am GesŠ§ zu weit, andere Grš§e bestellt;5
655046;BH gut doch Unterbrust bis 105 ist nicht genug, 110 wŠhre viel besser. ;4
1709054;Preis- Leistung ist hier super. Es sind keine Stretch-Shirts, sondern weich fallende T-Shirts, die ich bestellt habe, um sie mit einer Strickjacke o. Š. zu kombinieren. Farben wie abgebildet. Ich wŸrde diese Shirts wieder kaufen.;5
1709054;Die Farben sind wirklich toll. Aber von der LŠnge und Weite fallen die Shirts unterschiedlich aus.;4
9743730;Das Material ist sehr gut ,bin sehr zufrieden da mit;5
9743730;Sehr gute QualitŠt und Verdunkelung. Ich bin sehr zufrieden. Nur schade, dass der Vorhang nicht in wei§ angeboten wird.;5
654563;Sind schšne BH fallen aber leider ganz schšn eng aus. Trage immer 85 aber diese kneifen.;1
655046;"Was an diesem BH ""Sport"" sein soll, frag ich mich ernsthaft! Habe mich auf die anderen Bewerzungen verlassen und eine Nummer grš§er,also 85 B statt 80 B bestellt. Vom Umfang war das auch gut so, nur leider ist die Kšrbchengrš§e dann keine B mehr,sondern auch eine  C, obwohl B draufsteht. Und hlten tut das Ding nicht mehr als ein normaler BH.Schade wird verschenkt!";1
654563;Gut;4
434886;Guter Sitz  Passform Optimal .;4
553018;"Hatte zuerst ne 38 bestellt...der war bei 37.5 zu gross daher zurŸck und in 37 bestellt. Leider kann man den Tragekomfort noch nicht beurteilen. Das Material ist weich. Ggf drŸcken sich die Zehen ab. Die 37 kšnnte ggf ein wenig zu eng sein aber da das Material weich ist hoffe ich das es nicht zu ""eng"" wird. ";4
9743730;super QualitŠt,wŸrde ich wieder kaufen .verspricht was es ist ,ein Verdunklungsvorhang.super;4
8623725;Ist in der Farbe und Form au§ergewšhnlich und pa§t gut.;5
8623725;Alles super sehr schšner Badeanzug;5
654563;Unbequem ;1
1709054;trage sonst Konfektion 42, Tendenz zu 44, Basic Strickpulli passte super in 44, die Shirts sind leider viel zu gro§ und sitzen wie ein Sack, schade. ;1
1709054;Super! Mir nur zu gro§. ;5
8623725;Ich bin zufrieden mit dem Teil, Preis-LeistungsverhŠltnis ist ok, habe mich wohl gefŸhlt;4
709229;Gutes Strandkleid, schšn luftig obwohl oben kšnnte es 2cm breiter sein. Ich behalte aber.;5
8623725;etspricht allen Produktangaben;5
553018;Passen perfekt .sehr bequem ;5
434886;Lieder zu klein;2
9743730;Tolles Stoff,  Farbe wie versprochen, schnelle Lieferung! Alles Top! Ich wŸrde es weiter empfehlen. ;5
8623725;Gute Passform tolle Farbe ;5
8623725;Leider nicht so schšn, wie auf dem Bild. FŸr meinen Geschmack nicht der richtige Badeanzug fŸr meine Figur. Sitzt sehr eng. Deshalb zurŸck.;3
654563;sehr gut;5
515928;Der Slip war gut, da ich aber den  passenden BH zurŸckschicke geht auch der Slip mit zurŸck. ;4
515928;Top article gerne wiedet;5
655046;Leichtes Material, drŸckt nirgends und kann man auch ohne Shirt tragen, wenn man Indoor trainiert.;4
1709054;FŸr den Preis sehr gut und unbedingt empfehlenswert, die Gršsse, Passform, das Material ...  alles ist gut.;5
515928;QualitŠt sehr gut, sehr angenehm zum tragen und sitzt ausgezeichnet, gilt fŸr beide Grš§en ;5
1709054;Habe die Shirts in Gr.36/38 bestellt passen leider Ÿberhaupt nicht sind viel zu gro§ und sitzen Ÿberhaupt nicht sind sehr unfšrmig werde sie deshalb auch retonieren.;1
655046;supper;5
434886;Guter Schnitt, Farbe stimmt mit Foto Ÿberein. Sitzt sehr gut, schmaler Oberschenkel, trotzdem weit genug um bequem zu sein. Mein Mann wŸrde die Hose jederzeit wieder bestellen.  ;5
709229;Perfekt ;4
8623725;Passt super gut;4
654563;Die Cup gršsse fŸr D war zu klein;4
1709054;Top QualitŠt passt genau;5
1709054;Gute QualitŠt fŸr den Preis ;4
654563;Klasse Basic! ;4
709229;Dieses Kleid ist klasse habe schon so eins in blau . Absolute Kaufempfelung ,da machen Sie nichts verkehrt. der Sommer kann kommen;5
8623725;Gute QualitŠt, schšne Form aber leider bei mir der Brustumfang zu klein. ;4
8623725;Super QualitŠt, passt perfekt ;5
1709054;sehen von der Farbe ok aus das Material etwa dŸnn aber sonst alles bestens;4
515928;falscher Slip, laut Abbildung schwarz mit wei§en Punkten, daher zurŸck, sonst ok;4
8623725;tolle Passform, schšner Schnitt bei etwas mehr BŠuchlein;5
655046;Sitzt, passt. Macht eine schšne Form. TrŠger etwas breiter und dadurch entlastend. Festes Material, das Sicherheit gibt. ;5
515928;Super schšn super schnell passt genau vielen Dank ;5
515928;Guter Sitz, angenehme QualitŠt, ansprechende Details.;5
9743730;FŠllt sehr gut und ist nicht zu schwer. Verdunkelung ist auch okay.;4
1709054;Tolle Basic Shorts, tolle Farben. Ein absolutes Muss fŸr den Alltag im Sommer. Allerdings fallen die Shirts etwas grš§er aus, vielleicht laufen sie ja beim waschen etwas ein. ;5
655046;Wie immer passig! Trage ich schon seit Jahren zur (kšrperlich bewegten) Arbeit.;5
434886;Eine sehr preiswerte Jeans, die den Anforderungen des Alltags gewachsen ist. Sie passt gut, man kann sich gut darin bewegen, also alles in allem entspricht sie všllig meinen Erwartungen und es wird wohl nicht das letzte Mal sein, dass ich sie mir gekauft habe.;5
434886;Preis -Leistung stimmt ;5
434886;gute Verarbeitung gute Passform immer wieder. ;5
515928;passt genau, tolles Material sehr bequem;5
434886;Preis Leistung ok;4
553018;Bestelle ich jedes Jahr und immer wieder schšn ;5
9743730;Sehr schšnes schweres Material. Seidig glŠnzend. Super Farbe. Etwas zu lang. ;5
553018;Eleganter, matt glŠnzender Kupferton. Gutes Preis-Leistungs-VerhŠltnis. Pflegeleicht.;5
654563;Haben nicht richtig gesessen deshalb zurŸck;3
8623725;Schšnes StŸck;4
515928;WŠsche von bonprix passt immer und die QualitŠt fŸr den gŸnstigen Preis ist unschlagbar.;5
655046;Preis -Leistungs-VerhŠltnis sehr gut. ;5
655046;"Material und Farbe super, fŠllt aber klein aus; alle anderen BHs, die ich in Grš§e 90/D bestellte, passen, nur die Sport-BHs sind zu eng. Schade, alle zurŸck.";4
1709054;Praktische Basics die grš§er ausfallen. Habe obenherum Grš§e 42/44. Aber nach den Bewertungen von anderen habe ich ein Grš§e kleiner bestellt. Es ist O.K. obwohl ich es  durchaus Kšrperbetonter mag. ;4
8623725;Da ich  diesen Artikel bereits seit vielen Jahren in schwarz und grŸn besitze, kann nur das Beste darŸber sagrn. Allerdings hŠtte ich ihn lieber in meiner Wuppertaler Filiale gekauft. Die fehlt uns allen sehr.;5
1709054;Die Farben sind noch schšner in natura.;5
515928;trage die WŠsche von Bonprix sehr gerne, Material gut und passt super;5
1709054;Ich bin jetzt nicht so ein Fachmensch in Sachen Bewertungen schreiben, deswegen kann ich einfach nur sagen: Hammer!  Und ich sags auch gerne noch mal:  Danke sehr bon prix!;5
655046;Preis -Leistung - VerhŠltnis sind angemessen, beim Sport sitzt alles auf seinem Platz und verrutscht nichts, ist auf jeden Fall sein Geld wert ;4
515928;Top Material und sehr gute Passform. Farbe ist ideal unter wei§er Hose. ;5
8623725;alles zur besten zufriedenheit;4
434886;Super marial ;5
515928;Schicker und bequemer nudefarbener Slip.  Prima!;5
654563;Super gŸnstiges 3-er Pack BH zum kleinen Preis aber durch die gute BaumwollqualitŠt durchaus auch fŸr Allergiker geeignet, sehr empfehlenswert, Farben behalten auch nach dem Waschen ihre QialitŠt, gute Trageeigenschaft. Danke bonprix :-);5
9743730;Artikel genau wie beschrieben, top!;5
1709054;ich kaufe bei bpc kleidung immer die 44/46 und das passt perfekt. hier sind die shirts viel zu weit und zu lang. kommt mir eher vor wie 48.;3
709229;Kann nur sagen , dass ich sehr zufrieden bin...??;5
8623725;Toller Badeanzug, der sehr schšn aussieht, verdeckt und bequem ist;5
1709054;alle six T-shirts sind gut asl Farbe und qualitŠt auch gro§e;5
655046;fŸr den Preis sehr gut.;5
434886;Hose ist schšn, aber die Form sah an mir nicht so gut aus.;4
515928;passt sehr gut;5
655046;Kšrbchen passen genau,Umfang kšnnte grš§er sein ;4
434886;ganz okay,aber auch nicht was besonderes. fŸr das Geld  alle mal eine gute ware. Aber obich dabei GlŸcklich wŠre ? GlŸck ist ein Moment. GlŸcklich bin ich ,da§ meine Frau seit 35 Jahren an meine Seite ist. Wir 2 wirklich tolle Kinder haben die ihren Weg gehen. Das macht uns GlŸcklich. Aber doch keine Hose. ;3
655046;BH ist flexibel, da engt nix ein. Es zwickt und zwackt auch nix. Und dennoch ist er stark im Halt. Sehr angenehm zu tragen. Bin sehr zufrieden!;5
8623725;ist etwas zu lang im unteren Bereich, aber idie BŸste passt  Bleibt abzuwarten, wie es sich im Wasser verhŠlt;4
8623725;Passt gut, sieht gut aus, Preis-LeistungsverhŠltnis gut;4
553018;ganz klasse  reingeschlupft und passt perfekt  Farbe gut glŠnz nicht so sehr.;5
654563;Sonst alles ok;5
515928;Angenehmes Tragen und schneidet nicht ein;5
1709054;Gute QualitŠt ;4
8623725;material sehr gut - formt wirklich, sitzt auch sehr gut - mal sehen wie er im Wasser ist, Form und Verarbeitung ist gut;4
1709054;bei den T-Shirts finde ich nicht gut dass da immer ein schwarzes dabei ist. Ich mag keine schwarze Kleidung. Ich wŸrde es besser finden wenn man die T-Shirts selbst zusammen stellen kann.  Die Grš§e 36/38 ist auch viel zu lang und zu weit. Ist eher wie 40/42.  Da sollte mal nachgebessert werden.  Aber da ich sie eh nur fŸr Daheim und in Garten gekauft habe wars mir egal wie lang die T-Shirts sind und wie sie aussehen. ;3
8623725;passt genau;4
8623725;Angenehm zu tragen. Gute Passform. Sehr gŸnstig und schšn. Schnelle Lieferung. Sehr empfehlenswert. ;5
9743730;Alles ok, super schnelle Lieferung;5
9743730;Die VrohŠnge sind wirklich sehr schšn. Es wŠre allerdings besser, wenn gleich Bleiband eingenŠht werden wŸrde.;4
8623725;sehr gut;5
655046;Angenehmer Tragekomfort und Material, ich habe sonst Gr. 75, diese fŠllt eher kleiner aus, in diesem Fall lieber eine Nummer grš§er bestellen, Kšrbchengrš§e passt.;4
1709054;Gutes Material und Preis-Leistungs-VerhŠltnis;5
9743730;Dunkelt nicht komplett ab wie ein Rollo,reicht aber aus.;4
709229;Das Preis-LeistungsverhŠltnis ist optimal, sehr gute Passform;5
515928;schšne Farbe ;5
1709054;Sehr schšne Farbauswahl, Material ist angenehm zu tragen. Preis LeistungsverhŠltnis stimmt.;5
1709054;ich bin sehr zufrieden ;5
8623725;Der Badeanzug ist genau wie ich ihn haben wollte. Er kaschiert etwas und die Grš§e stimmt genau. Ich trage 42 .;5
8623725;Gutes Material und Passform;5
655046;Passt und sitzt gut. ;4
9743730;Wie versprochen,abdunkelnd.;5
515928;QualitŠt sehr gut.trŠgt sich angenehm.habe den Artikel auch in blau und weiss;5
8623725;Sehr schšne Farbe, kaschiert meine Problemzonen perfekt. Habe den Badeanzug in mehreren Farben, da er einfach super passt!;5
8623725;Wunderschšner Badeanzug;5
9743730;Farbe super, QualitŠt sehr gut. Verdunkelung perfekt ;5
8623725;Dieser Badeanzug was fŸr Frauen die schlank sind und einen  kleineren Busen haben;3
655046;Material sehr gut, prima Verarbeitung, alles gut und chic verpackt;5
655046;Super,hŠlt was er halten soll und nichts kneift;5
709229;Hatte das Kleid vor ca.2 Jahren bereits in schwarz gemustert bestellt und war voll zufrieden.Absolut koffertauglich,vielseitig tragbar,nicht zu dŸnne StoffqualitŠ,weibliche Rundungen werden geschickt kaschiert ohne dabei  altbacken oder unfšrmig zu wirken.Kaufempfehlung!!!;5
1709054;Basic shirts fŸr jede gelegenheit,QualitŠt top;5
434886;Ich habe die Jeans fŸr einen Freund bestellt, da er sehr viel abgenommen hatte. Jetzt sitzt die Hose perfekt und er hat wieder Figur da drin.;5
9743730;Schšnes Material, schšne Farbe wie im Katalog abgebildet. ;5
515928;Angenehmenr Slip, Material gut, sitzt gut. Preis stimmt.;5
434886;Material und Farbe wie Abbildung. ;4
553018;Die Schuhe fallen in Grš§e 41 klein aus.;5
709229;ein schšnes leichtes Kleid, trŠgt sich sehr gut und man kann kleine Pšlsterchen verstecken.;5
8623725;Material o.k. Leider zu eng.;5
8623725;Der Badeanzug sieht aus wie auf der Abbildung, ist mir aber zu weit und formt deshalb gar nichts. Der Beinausschnitt ist auch zu gerade, ich mšchte den etwas hšher geschnitten haben. Also schicke ich ihn leider zurŸck;4
655046;Ich kaufe diese BH immer. GefŠllt mir sehr gut, passt gut;5
8623725;Passt, sitzt und Farbe ist auch genauso wie auf der Abbildung!! ;4
8623725;Der Badeanzug sieht gut aus  und durch die Faltenlegung mogelt er so manches Ršllchen weg. Material ist auch ok. FŸr mich hat der Badeanzug leider zu viel Stoff, er ist vollstŠndig gefŸttert und das stšrt mich. ;3
1709054;FŸr den Preis, und zum tŠglichen Arbeiten ganz ok. ;4
8623725;Farbe und Form nicht wie abgebildet;4
655046;Farbe und Material sind gut. HŠlt was es halten muss und sitzt bequem.;4
655046;Viel zu eng ;3
1709054;Gute QualitŠt;5
553018;Grš§e 40 war mir hier vorn an den Zehen zu eng und unbequem, jedoch mit der Hacke bin ich beim laufen immer rausgerutscht, daher probiere ich auch keine andere Grš§e. :(;2
553018;Leider viel zu klein. Sieht sehr billig aus;1
8623725;Zusammengefasst nicht so gut;2
709229;Alles wie in der Beschreibung. Bin wirklich zufrieden.;4
434886;Hose in Gr. 28 passt super, wie immer zu lang.;5
655046;Sitzt super und angenehm auf der Haut;4
8623725;QualitŠt ist gut. Passform auch.;4
515928;schicke Farbe, tolle Passform;5
655046;Kein gutes Material und bietet keinen Halt ;1
8623725;Bin voll zufrieden Badeanzug sitzt und macht eine gute Figur.;4
8623725;Bei konfektionsgršsse 42/44 ist der Badeanzug in Gr 44 viel zu kurz .;1
553018;Schšne einfache Ballerina.  Passen genau und sind schšn leicht.;5
1709054;gut;4
434886; Preis-Leistungs-VerhŠltnis super;4
515928;sitzt gut;5
8623725;"Bei einer Kšrpergrš§e 166cm, Gr.48, BH-Grš§e 95D, passt dieser Badeanzug perfekt. Vermutlich wŸrde auch Gr.46 passen, aber ich persšnlich mag es ""bequem"". Kaschiert sehr gut durch die Musterung. Ist hinten etwas hšher geschnitten, dadurch drŸckt es keine (sorry) Schmollen heraus. Macht fŸr meine VerhŠltnisse eine sehr gute Figur. Ein bisschen viel Stoff und straff gefŸttert, aber genau das verleiht den Shapeweare-Effekt. Absolute Weiterempfehlung!";5
8623725;Farbe ist sehr schšn, der Beinausschnitt ist ein bisschen weit, aber den kann man enger machen.Sonst bin ich sehr zufrieden damit !!!;5
553018;Das Material ist sehr dehnbar, man sieht den Abruck des gro§en Zehs durch das Material durch. Wirkt eher wie ein besseres TurnschlŠppchen. Der Schuh geht zurŸck;3
553018;Sieht genau wie abgebildet aus. Tolle Farbe. Niedliches innenfutter. Und super leicht. ;5
655046;Preis-Leistung ist top! Der BH ist super bequem, nicht nur fŸr den Sport geeignet, auch toll fŸr den Alltag. Habe ihn mir in schwarz und wei§ bestellt. ;5
655046;Das Material als auch die QualitŠt entspricht genau den Vorstellung meiner Frau. ;5
709229;hat mir sehr gut gefallen bin sehr zufrieden;5
434886;Fester Stoff, gerade NŠhte. FŸr den Preis gibt es da nix zu meckern.;4
9743730;gute QualitŠt, Farbe wie angegeben, leichter Glanz, was ich erhofft hatte. Rundum zufrieden;5
1709054;gutes material;5
8623725;Der Badeanzug fŠllt etwas kŸrzer aus als der orangerote Badeanzug, den ich vor kurzem bestellt habe. Sonst ok, passt ja (vor allem im Wasser);4
8623725;FŸhlt sich einfach toll an und hat die perfekte Passform um Pšlsterchen zu verstecken. Super Teil.;5
8623725;Super Angebot fŸr diesen Preis! Passt optimal, gute Verarbeitung.;5
8623725;Passt gut und kaschiert den Bauch. ;3
709229;Kleid entspricht den Angaben und meiner Vorstellung;4
1709054;Habe sie mir wieder  neu bestellt da ich sie fŸr die Freizeit benutze ;5
709229;Sœper Kleidung schšn praktisch ;5
9743730;Klasse fŸr den Preis!;5
8623725;Ich hatte mir etwas anderes vorgestellt, nicht gefallen, und leider viel zu klein. ;3
515928;sehr schšn und gute Passform;5
8623725;Der Badeanzug war schšn leider war er mir zu eng.;3
553018;sieht gut aus-gutes Preis-LeistungsverhŠltnis;4
654563;Artikel sehr passgerecht und durch das Material (Baumwolle) auch sehr angenehm zu tragen;5
8623725;Super angenehme QualitŠt, tolle Farbe. Seit Ewigkeiten mein schšnster Badeanzug. Der Schnitt kaschiert zum Teil  Figurprobleme. Ich bin echt angenehm Ÿberrascht und sehr zufrieden.;5
1709054;FŸr dieses Geld immer wieder!!!!!!!!!!!!!!!!;5
8623725;"Schšnes Material, sieht top aus aber wegen der Raffungen fŸr Frauen mit ""BŠuchlein"" nicht so toll, deshalb hat ihn meine Freundin gerne genommen.";5
515928;Materiak, Passform sehr schoen;5
8623725;Farbe und Material entsprechen ganz meinen Vorstellungen, das Preis-LeistungsverhŠltnis ist super.;5
553018;Sehr schšner Schuh, passt super, gute QualitŠt, gerne wieder. ;5
515928;angenehm zu tragen, super Preis;5
8623725;Ein DecolletŽ zum Hinsehen - figŸrlich gut verpackt. ;5
515928;Schšne Farbe, guter Sitz.;4
1709054;Genau wie ich es wollte, lang genug auch fŸr Sport, Weite genau richtig;5
8623725;Sieht toll aus auch mit den Raffungen, leider war die Oberweite mir zu eng machte alles sehr platt. Schade ging zurŸck;4
709229;Sehr schšnes Material, leicht und luftig, passt sehr genau auch in der LŠnge, ein ideales Sommerkleid, versteckt auch ein paar Pfunde zu viel, super ;5
8623725;"Kaschiert die Problemzone, habe mich als ""mollige/krŠftige"" Frau schon lange nicht mehr so wohl in einem Badeanzug gefŸhlt. ";5
1709054;Tolle T-Shirts, weich und kuschelig. Der Preis ist super;5
434886;Gutes Preis-Leistung-Produkt.. Angenehm zu tragen durch den Gummizug an der Seite.;5
515928;Schšner Slip,chic mit passendem BH.In pflegeleichter QualitŠt immer in gleicher Farbe nachkaufbar!;5
8623725;Passt perfekt,trotz meines BŠuchleins;5
434886;Bin sehr zufrieden. Endlich mal eine Hose die auch in der gro§en Grš§e sofort pa§t. LŠnge lŠsst sich schnell abŠndern. Farbe und Material sind okay. Bin sehr zufrieden mit ihrem Service ;5
1709054;Material Farbe und Preis der Shirts ist sehr gut Bestellung und Lieferung hat schnell und reibungslos geklapt;5
655046;Sitzt stramm, guter Halt. Angenehmer, schnell trocknender Stoff. ;4
9743730;Sehr gute QualitŠt,fŠllt hervorragent. Der Preis ist gerecht. Kann diesen Artikel bestens weiterempfehlen. Die Bescheibung im Katalag stimmt exact mit dem gelieferten Artikel Ÿberein;5
434886;Material gut. leider bin ich keine 190 cm gro§. Schneiderin muss viel Bein abschneiden.;4
1709054;sitzt gut, gute QualitŠt, jederzeit wieder.;5
654563;angenehmes Material, gut zu tragen und fŸr den Preis unschlagbar;4
9743730;pflegeleicht erfŸllen ihren Zweck zum verdunkeln. Stoff und Farbe sind okay.Alles  in allem zufrieden mit dem Artikel.;5
709229;Optisch sehr schšn, aber das Material knittert. Daher leider retour.;3
434886;sitzt gut;5
1709054;Super QualitŠt. Passform optimal;5
654563;Die BH's passen gut, habe schon solche gekauft, Preis-LeistungsverhŠltnis stimmt auch.;4
9743730;schšner Braun-ton , masse perfekt , Licht undurchlŠssig, Lieferung Ok , etwas zu teuer  ;4
709229;Schšner Stoff, sehr guter Schnitt. Passt genau 48/50. FŸr eine krŠftige Person, wie ich es bin, hŠtte ich es mir etwas lŠnger als nur bis zum Knie gewŸnscht. Ich bin 1,65 gro§. ;4
1709054;Preis-Leistung ist i.O.;4
709229;Gutes Kleid. FŸr den Alltag geeignet!;5
1709054;Habe sie mir wieder  neu bestellt da ich sie fŸr die Freizeit benutze ;5
1709054;gutes Preis - Leistungs - VerhŠlltnis ;4
1709054;Tolle Shirts in super farben ...;5
8623725;Material ist sehr fest, Schnitt gut, die Beinausschniite waren fŸr mich zu gro§, so dass der Badeanzug am Bein hinten ab stand;3
709229;Okay ;4
654563;Die Farben finde ich schšn. Die BHs Segen genauso aus wie sie dargestellt ist. Finde nur das die BŸgel unter den Armen reiben ;3
709229;Witziges Sommerkleid.  Man muss allerdings wissen dass die Naht Ÿber der Brust sitzt!;4
1709054;Sehr gut;5
